replicate,program,instance,behavior,iteration,source_kind,source_current_overlap,source_lift_0,source_lift_1,source_lift_2,source_lift_3,post_unique_tours
2,3,6,三个固定 GP 表达式的均值,2400,1,0.96,9.680107274949115,9.681991171062919,9.747247991013364,9.747247991013364,32
2,0,3,不使用 GP,2400,1,0.84,8.975702903286507,8.956942116116693,9.164926442977329,9.164926442977329,32
2,1,5,三个固定 GP 表达式的均值,2400,1,0.896,9.54409303749111,9.531150619420158,9.625429111073702,9.625429111073702,32
2,1,7,三个固定 GP 表达式的均值,2400,1,0.88,9.377580560326646,9.35760425999915,9.485513001646984,9.485513001646984,32
2,2,5,三个固定 GP 表达式的均值,2425,1,0.774,8.148879378353474,8.154871676180752,8.518382980839,8.518382980839,32
2,1,2,三个固定 GP 表达式的均值,2425,1,0.8,8.273547175915704,8.273547576343324,8.61156666848787,8.61156666848787,32
2,1,3,三个固定 GP 表达式的均值,2425,1,0.742,7.6622663588435405,7.66226685412506,8.11864770578265,8.11864770578265,32
2,1,4,三个固定 GP 表达式的均值,2425,1,0.786,8.199566949370544,8.199566495194894,8.550753315944498,8.550753315944498,32
2,0,6,不使用 GP,2425,1,0.758,7.491421499419852,7.491420533217315,7.9808091173409395,7.9808091173409395,32
2,2,5,三个固定 GP 表达式的均值,2450,1,0.826,8.893886948640372,8.875654530576947,9.099693525294038,9.099693525294038,32
2,0,2,不使用 GP,2450,1,0.978,9.726492322926715,9.704762915124176,9.763331032693097,9.763331032693097,30
2,1,2,三个固定 GP 表达式的均值,2450,1,0.864,9.166531980095762,9.147372332875362,9.317089472217672,9.317089472217672,32
2,0,3,不使用 GP,2450,1,0.856,9.241763849016868,9.22231806134616,9.377108229483115,9.377108229483115,32
2,1,3,三个固定 GP 表达式的均值,2450,1,0.836,8.991694722547228,8.973206570974957,9.177802847984655,9.177802847984655,32
2,0,6,不使用 GP,2450,1,0.786,8.193559031114699,8.189051706410222,8.55380937897233,8.55380937897233,32
2,1,7,三个固定 GP 表达式的均值,2450,1,0.972,10.021652724573599,10.057493448307204,10.048091570818753,10.048091570818753,32
2,2,5,三个固定 GP 表达式的均值,2475,1,0.964,9.683198190311089,9.66249658848781,9.72983373424459,9.72983373424459,32
2,1,2,三个固定 GP 表达式的均值,2475,1,0.878,9.32662973871332,9.306770268199129,9.444843325858596,9.444843325858596,32
2,1,3,三个固定 GP 表达式的均值,2475,1,0.9,9.254020407703015,9.234443693588098,9.386891722378385,9.386891722378385,32
2,1,4,三个固定 GP 表达式的均值,2475,1,0.91,9.411482383896569,9.391592130600213,9.512928831161274,9.512928831161274,32
2,0,6,不使用 GP,2475,1,0.798,8.18093909329053,8.182278189504869,8.548704357455641,8.548704357455641,32
2,1,7,三个固定 GP 表达式的均值,2500,1,0.984,9.813604557361053,9.791701724821964,9.835006725320175,9.835006725320175,31
2,1,0,三个固定 GP 表达式的均值,2525,1,0.758,8.191237902896399,8.196778874846979,8.549367645293446,8.549367645293446,32
2,0,7,不使用 GP,2525,1,0.714,7.185468625571208,7.18546871776186,7.734002381713062,7.734002381713062,32
2,3,0,三个固定 GP 表达式的均值,2550,1,0.796,8.57442400865945,8.55676757288697,8.844060687157024,8.844060687157024,32
2,2,3,三个固定 GP 表达式的均值,2550,1,0.908,9.182774484679287,9.163791465947497,9.331313155494003,9.331313155494003,32
2,3,4,三个固定 GP 表达式的均值,2550,1,0.83,8.725828983641938,8.707967242038581,8.965268397347701,8.965268397347701,32
2,1,0,三个固定 GP 表达式的均值,2550,1,0.852,9.086980400748022,9.068315107791557,9.254626928422846,9.254626928422846,32
2,0,6,不使用 GP,2550,1,0.938,9.507422710611225,9.486950831374044,9.590961301650934,9.590961301650934,32
2,0,7,不使用 GP,2550,1,0.776,7.85195788499693,7.836201682361495,8.269680300031471,8.269680300031471,32
2,1,7,三个固定 GP 表达式的均值,2550,1,0.992,9.851096217457554,9.829112106519675,9.863004843555945,9.863004843555945,27
2,3,0,三个固定 GP 表达式的均值,2575,1,0.86,8.928763234193102,8.910189928849823,9.129836479518106,9.129836479518106,32
2,2,3,三个固定 GP 表达式的均值,2575,1,0.938,9.448939490104738,9.428803554810035,9.542337901679877,9.542337901679877,32
2,3,4,三个固定 GP 表达式的均值,2575,1,0.908,9.231424062654796,9.211997023283462,9.368708866957524,9.368708866957524,32
2,0,7,不使用 GP,2575,1,0.79,8.105276614836818,8.088937464810291,8.476976538171325,8.476976538171325,32
2,1,3,三个固定 GP 表达式的均值,2600,1,0.994,9.880090825323661,9.858119219920047,9.886243697733278,9.886243697733278,28
2,0,6,不使用 GP,2600,1,0.976,10.073064577313321,10.136176994419618,10.11115494538871,10.11115494538871,32
2,1,7,三个固定 GP 表达式的均值,2600,1,0.972,9.663315320203555,9.641852316451155,9.712863212177805,9.712863212177805,31
2,3,0,三个固定 GP 表达式的均值,2625,1,0.99,9.80501159973518,9.783729295749463,9.826650430292418,9.826650430292418,32
2,2,2,三个固定 GP 表达式的均值,2625,1,0.822,8.205054796725635,8.211711917441896,8.563269160893782,8.563269160893782,32
2,2,3,三个固定 GP 表达式的均值,2625,1,0.992,9.810497080192274,9.788763873281978,9.830660852961529,9.830660852961529,29
2,2,4,三个固定 GP 表达式的均值,2625,1,0.8,7.9033244330620835,7.9033261417167875,8.31406776684116,8.31406776684116,32
2,2,7,三个固定 GP 表达式的均值,2625,1,0.788,7.872731899817571,7.878728690886554,8.294143293866192,8.294143293866192,32
2,3,7,三个固定 GP 表达式的均值,2625,1,0.806,8.134285805645012,8.140534002930803,8.505887596652109,8.505887596652109,32
2,0,1,不使用 GP,2625,1,0.754,7.453348559351432,7.459340764872301,7.955768422361351,7.955768422361351,32
2,1,6,三个固定 GP 表达式的均值,2625,1,0.764,8.106235852132082,8.111817113715627,8.483173183059629,8.483173183059629,32
2,0,7,不使用 GP,2625,1,0.818,9.005577677324755,8.986855722224668,9.190919671605897,9.190919671605897,32
2,2,2,三个固定 GP 表达式的均值,2650,1,0.884,9.01708516712608,8.998174250552037,9.197773571548428,9.197773571548428,32
2,2,4,三个固定 GP 表达式的均值,2650,1,0.816,8.763085649206799,8.745019693383203,8.995014578597667,8.995014578597667,32
2,3,4,三个固定 GP 表达式的均值,2650,1,0.98,9.715059236078185,9.693484473281755,9.754303739610194,9.754303739610194,25
2,3,6,三个固定 GP 表达式的均值,2650,2,0.982,10.874268118927619,11.12165461329777,10.900234199989821,10.900234199989821,29
2,2,7,三个固定 GP 表达式的均值,2650,1,0.816,8.948534258526482,8.951223209824409,9.161722348407972,9.161722348407972,32
2,3,7,三个固定 GP 表达式的均值,2650,1,0.858,8.794584264422516,8.78250023830449,9.029559678419238,9.029559678419238,32
2,0,1,不使用 GP,2650,1,0.76,7.99782159564802,7.981613247282833,8.384988481845326,8.384988481845326,32
2,1,5,三个固定 GP 表达式的均值,2650,2,0.94,9.62751508733839,9.606206807390196,9.684323471388073,9.684323471388073,32
2,0,7,不使用 GP,2650,1,0.882,9.695570709337488,9.760902475367272,9.81044743454184,9.81044743454184,32
2,2,2,三个固定 GP 表达式的均值,2675,1,0.896,9.078778403319745,9.059438780332354,9.247503668128426,9.247503668128426,32
2,2,4,三个固定 GP 表达式的均值,2675,1,0.932,9.48647591380726,9.466330245470576,9.573550454510876,9.573550454510876,32
2,2,7,三个固定 GP 表达式的均值,2675,1,0.874,9.21237180666351,9.224714407251803,9.381034503364507,9.381034503364507,32
2,3,7,三个固定 GP 表达式的均值,2675,1,0.828,9.28752012409258,9.34021152519905,9.4759046939856,9.4759046939856,32
2,0,1,不使用 GP,2675,1,0.772,8.39771959942482,8.380743569693292,8.70350866195388,8.70350866195388,32
2,1,4,三个固定 GP 表达式的均值,2675,2,0.932,9.237956833323967,9.217552818752058,9.37275507780569,9.37275507780569,18
2,1,6,三个固定 GP 表达式的均值,2675,1,0.92,9.608150061579199,9.601367152491603,9.68212232270197,9.68212232270197,32
2,2,2,三个固定 GP 表达式的均值,2700,1,0.98,9.693978847061194,9.672949657468799,9.737906937380325,9.737906937380325,31
2,3,4,三个固定 GP 表达式的均值,2700,1,0.976,9.775269892545516,9.753571127077377,9.802427150061268,9.802427150061268,28
2,2,7,三个固定 GP 表达式的均值,2700,1,0.948,9.578353661069103,9.557636997095523,9.646639549986089,9.646639549986089,32
2,3,7,三个固定 GP 表达式的均值,2700,1,0.97,9.505420835264642,9.485146164455706,9.588979571261039,9.588979571261039,32
2,0,1,不使用 GP,2700,1,0.884,9.014302677982876,8.995402422757751,9.195297230734319,9.195297230734319,32
2,1,6,三个固定 GP 表达式的均值,2700,1,0.984,9.750836358921818,9.729516176302322,9.784198601754428,9.784198601754428,32
2,0,7,不使用 GP,2700,1,0.986,9.775566780816433,9.754153478829185,9.804922446737999,9.804922446737999,32
2,3,1,三个固定 GP 表达式的均值,2725,1,0.708,7.683964316800818,7.689595120245443,8.138809125608066,8.138809125608066,32
2,3,2,三个固定 GP 表达式的均值,2725,1,0.762,8.197300578249083,8.202956852836959,8.554376682408991,8.554376682408991,32
2,2,6,三个固定 GP 表达式的均值,2725,1,0.782,8.039093397398753,8.044778146737615,8.426061156284764,8.426061156284764,32
2,0,4,不使用 GP,2725,1,0.744,7.248582470204556,7.248582217776453,7.785315125617884,7.785315125617884,32
2,0,5,不使用 GP,2725,1,0.744,7.504212547244961,7.510227174017058,7.996198305836179,7.996198305836179,32
2,1,7,三个固定 GP 表达式的均值,2725,1,0.986,9.81079029955849,9.789223481969161,9.830988128583467,9.830988128583467,32
2,3,0,三个固定 GP 表达式的均值,2750,1,0.972,9.712233213026037,9.690578588087256,9.751909993073278,9.751909993073278,29
2,3,2,三个固定 GP 表达式的均值,2750,1,0.764,8.388221872029339,8.371135018403075,8.695878972887444,8.695878972887444,32
2,2,3,三个固定 GP 表达式的均值,2750,1,0.98,9.799768408903553,9.778029090794034,9.822038216328343,9.822038216328343,27
2,3,3,三个固定 GP 表达式的均值,2750,1,0.806,8.633577758699944,8.615985925972657,8.892201222518565,8.892201222518565,32
2,2,6,三个固定 GP 表达式的均值,2750,1,0.868,9.053261748958732,9.034613519776462,9.226982720026387,9.226982720026387,32
2,2,7,三个固定 GP 表达式的均值,2750,1,0.974,10.0719648934857,10.126778690961691,10.103559045949787,10.103559045949787,32
2,3,7,三个固定 GP 表达式的均值,2750,1,0.928,10.07216363708363,10.162904155472066,10.132487504845141,10.132487504845141,32
2,0,1,不使用 GP,2750,1,0.904,9.283647727077486,9.26366019149368,9.409878804035614,9.409878804035614,32
2,0,4,不使用 GP,2750,1,0.832,8.322918835510011,8.306046485648192,8.643942602722621,8.643942602722621,32
2,0,5,不使用 GP,2750,1,0.788,7.977050485945349,7.961026244712535,8.368076868018003,8.368076868018003,32
2,3,2,三个固定 GP 表达式的均值,2775,1,0.828,8.820306827643838,8.802118667016753,9.041460868101451,9.041460868101451,32
2,3,3,三个固定 GP 表达式的均值,2775,1,0.876,9.03939591050288,9.020485353661515,9.21574744349909,9.21574744349909,32
2,2,6,三个固定 GP 表达式的均值,2775,1,0.96,9.533088459951928,9.512555910484787,9.609565433596082,9.609565433596082,32
2,0,4,不使用 GP,2775,1,0.886,8.843911112175524,8.825508307845526,9.059746657210786,9.059746657210786,32
2,0,5,不使用 GP,2775,1,0.8,8.106396987414627,8.089889520676055,8.471030448632208,8.471030448632208,32
2,2,2,三个固定 GP 表达式的均值,2800,1,0.954,9.773579997052652,9.751848650094724,9.801055985879314,9.801055985879314,29
2,3,4,三个固定 GP 表达式的均值,2800,1,0.984,9.832640547423269,9.81094042704736,9.848419725938601,9.848419725938601,32
2,0,1,不使用 GP,2800,1,0.986,9.647636774488642,9.626458343221628,9.700635942907077,9.700635942907077,32
2,3,0,三个固定 GP 表达式的均值,2825,1,0.974,9.742482892005969,9.721156145544228,9.776442027985404,9.776442027985404,32
2,0,0,不使用 GP,2825,1,0.754,7.59221924961735,7.604200286285455,8.072719820139357,8.072719820139357,32
2,3,1,三个固定 GP 表达式的均值,2850,1,0.99,9.81838549931207,9.796590869806415,9.83692797930872,9.83692797930872,21
2,0,0,不使用 GP,2850,1,0.736,8.163587232113963,8.157103892449182,8.526786587057488,8.526786587057488,32
2,0,2,不使用 GP,2850,1,0.788,7.836913903887183,7.8211112647387315,8.256023239894859,8.256023239894859,32
2,3,7,三个固定 GP 表达式的均值,2875,2,0.922,9.633365178760437,9.61223166485196,9.689149582116292,9.689149582116292,32
2,0,0,不使用 GP,2875,1,0.798,8.22110485894113,8.204470994517397,8.563546625745085,8.563546625745085,32
2,0,2,不使用 GP,2875,1,0.832,8.401161810684282,8.394145651659523,8.717334336358482,8.717334336358482,32
2,2,2,三个固定 GP 表达式的均值,2925,1,0.98,9.772067791671748,9.750522108841613,9.79998426630402,9.79998426630402,32
2,0,0,不使用 GP,2925,1,0.84,8.703798304557187,8.685731132441163,8.947940243607965,8.947940243607965,32
2,0,2,不使用 GP,2925,1,0.89,8.974581534764267,8.965785376653825,9.173693874361394,9.173693874361394,32
2,0,7,不使用 GP,2925,2,0.91,9.393254408769359,9.3726243699457,9.497112992733063,9.497112992733063,32
2,3,5,三个固定 GP 表达式的均值,2950,1,0.814,8.753974294246671,8.736133766121828,8.988881694854426,8.988881694854426,32
2,0,0,不使用 GP,2950,1,0.892,9.498538092040377,9.478252839006634,9.581873420580513,9.581873420580513,32
2,0,5,不使用 GP,2950,1,0.992,9.859669737418159,9.837636238585578,9.86982146924975,9.86982146924975,26
2,2,1,三个固定 GP 表达式的均值,2975,1,0.982,9.715563185596599,9.694349248814424,9.755039013478259,9.755039013478259,32
2,3,5,三个固定 GP 表达式的均值,2975,1,0.858,8.865233186702604,8.846844713425666,9.077154923785619,9.077154923785619,32
2,3,2,三个固定 GP 表达式的均值,3000,1,0.994,9.840465996955015,9.818896323933412,9.854802068908777,9.854802068908777,32
2,2,0,三个固定 GP 表达式的均值,3025,1,0.834,8.333234016274075,8.338839154460636,8.666451042664995,8.666451042664995,32
2,2,5,三个固定 GP 表达式的均值,3025,1,0.764,8.04103195989564,8.041033443585775,8.424129196264342,8.424129196264342,32
2,2,6,三个固定 GP 表达式的均值,3025,1,0.976,10.047645753459342,10.106063740802238,10.087026321262057,10.087026321262057,32
2,1,1,三个固定 GP 表达式的均值,3025,1,0.768,8.014794049662413,8.014795617463648,8.401565106329114,8.401565106329114,32
2,1,3,三个固定 GP 表达式的均值,3025,1,0.76,7.838468758794326,7.838468676155447,8.258682856299915,8.258682856299915,32
2,1,4,三个固定 GP 表达式的均值,3025,1,0.78,8.094707032695915,8.094706935503803,8.465556287727736,8.465556287727736,32
2,1,7,三个固定 GP 表达式的均值,3025,1,0.756,8.039825566509343,8.039826817186293,8.422158381495057,8.422158381495057,32
2,2,0,三个固定 GP 表达式的均值,3050,1,0.832,8.919254302795455,8.900802973707401,9.119901351533843,9.119901351533843,32
2,2,5,三个固定 GP 表达式的均值,3050,1,0.858,9.1083423889509,9.099159655645789,9.281304640669163,9.281304640669163,32
2,3,6,三个固定 GP 表达式的均值,3050,1,0.854,8.803955008945788,8.79165567315517,9.033708633384443,9.033708633384443,32
2,1,1,三个固定 GP 表达式的均值,3050,1,0.888,9.104848024273537,9.086129063374873,9.268350258535499,9.268350258535499,32
2,0,3,不使用 GP,3050,1,0.776,8.085421821176574,8.075108870869625,8.463225093611289,8.463225093611289,32
2,1,3,三个固定 GP 表达式的均值,3050,1,0.792,8.698073872871987,8.680317361091195,8.944017299608932,8.944017299608932,32
2,1,4,三个固定 GP 表达式的均值,3050,1,0.89,9.106869469150743,9.088016104564433,9.26989187451097,9.26989187451097,32
2,1,7,三个固定 GP 表达式的均值,3050,1,0.814,8.712573238931023,8.69464262473035,8.956297932764187,8.956297932764187,32
2,2,0,三个固定 GP 表达式的均值,3075,1,0.948,9.554945363902242,9.540145654664695,9.632813435631775,9.632813435631775,32
2,2,5,三个固定 GP 表达式的均值,3075,1,0.87,9.13085627402588,9.111797013558219,9.288855956662793,9.288855956662793,32
2,3,6,三个固定 GP 表达式的均值,3075,1,0.93,9.431252812189586,9.411025120238024,9.530242879854063,9.530242879854063,32
2,1,1,三个固定 GP 表达式的均值,3075,1,0.96,9.69853318500698,9.677539413942084,9.741615882605952,9.741615882605952,32
2,0,3,不使用 GP,3075,1,0.834,8.213148171726676,8.204579082151637,8.567068756068307,8.567068756068307,32
2,1,3,三个固定 GP 表达式的均值,3075,1,0.828,8.89945390255898,8.88086144706233,9.10414504734002,9.10414504734002,32
2,1,4,三个固定 GP 表达式的均值,3075,1,0.898,9.319028118654625,9.299226887566318,9.438806258952662,9.438806258952662,32
2,1,7,三个固定 GP 表达式的均值,3075,1,0.858,8.954941406501433,8.936465057456184,9.150287800069446,9.150287800069446,32
2,3,0,三个固定 GP 表达式的均值,3125,1,0.742,7.963564401593456,7.963563923547129,8.3582676127045,8.3582676127045,32
2,2,3,三个固定 GP 表达式的均值,3125,1,0.762,8.159451714467568,8.159451206959263,8.518295303400539,8.518295303400539,32
2,3,4,三个固定 GP 表达式的均值,3125,1,0.756,8.106500241010036,8.1127058933576,8.480828132337347,8.480828132337347,32
2,0,0,不使用 GP,3125,2,0.782,7.751902716774408,7.735067436567893,8.186701779596405,8.186701779596405,19
2,1,0,三个固定 GP 表达式的均值,3125,1,0.796,8.1261485128493,8.126148414112283,8.491028366747463,8.491028366747463,32
2,1,5,三个固定 GP 表达式的均值,3125,1,0.738,7.645770718741038,7.645771207297259,8.10268702468152,8.10268702468152,32
2,0,6,不使用 GP,3125,1,0.78,7.5564641380475095,7.556463670549512,8.0348125292585,8.0348125292585,32
2,3,0,三个固定 GP 表达式的均值,3150,1,0.81,8.45350633226034,8.436181511808309,8.74788954839446,8.74788954839446,32
2,2,3,三个固定 GP 表达式的均值,3150,1,0.866,9.00739192115583,8.988643985748729,9.190225503993874,9.190225503993874,32
2,3,4,三个固定 GP 表达式的均值,3150,1,0.834,8.748111699503294,8.741786427935974,8.99695445575157,8.99695445575157,32
2,0,0,不使用 GP,3150,1,0.962,9.570823400473767,9.550099839589103,9.639361803560375,9.639361803560375,32
2,0,2,不使用 GP,3150,2,0.962,9.496998559631306,9.47614935852575,9.580062360069947,9.580062360069947,32
2,1,2,三个固定 GP 表达式的均值,3150,1,0.838,8.792608543870006,8.77462870778261,9.01900522761339,9.01900522761339,32
2,0,3,不使用 GP,3150,1,0.874,8.792539890809667,8.77407306015125,9.017994430964011,9.017994430964011,32
2,1,3,三个固定 GP 表达式的均值,3150,1,0.972,9.77473867136143,9.753038565471094,9.802020338121329,9.802020338121329,32
2,1,5,三个固定 GP 表达式的均值,3150,1,0.802,8.78162869214806,8.763633120076257,9.009845272140733,9.009845272140733,32
2,1,7,三个固定 GP 表达式的均值,3150,1,0.986,9.809869293724745,9.788229177191454,9.830238375132826,9.830238375132826,32
2,3,0,三个固定 GP 表达式的均值,3175,1,0.864,8.973134800552874,8.954500879041653,9.16341292977755,9.16341292977755,32
2,2,3,三个固定 GP 表达式的均值,3175,1,0.962,9.543397124248623,9.523107753754724,9.618106364947021,9.618106364947021,32
2,3,4,三个固定 GP 表达式的均值,3175,1,0.87,9.062105435252029,9.04331152438837,9.23403647052757,9.23403647052757,32
2,1,0,三个固定 GP 表达式的均值,3175,1,0.93,9.621081407563057,9.600787599202011,9.680341317161869,9.680341317161869,32
2,1,2,三个固定 GP 表达式的均值,3175,1,0.882,9.244249515434232,9.23025923684102,9.385707445654587,9.385707445654587,32
2,1,5,三个固定 GP 表达式的均值,3175,1,0.844,8.965733951358068,8.947122823989242,9.157005900307105,9.157005900307105,32
2,0,6,不使用 GP,3175,1,0.78,8.280897786537706,8.263897641585611,8.610550034914567,8.610550034914567,32
2,0,3,不使用 GP,3200,1,0.932,9.452044561571425,9.431755110543932,9.544697751728544,9.544697751728544,32
2,2,2,三个固定 GP 表达式的均值,3225,1,0.812,8.208657486706098,8.208658623444606,8.557813295685206,8.557813295685206,32
2,2,4,三个固定 GP 表达式的均值,3225,1,0.798,8.075187946074927,8.075188825344458,8.450440538390293,8.450440538390293,32
2,2,7,三个固定 GP 表达式的均值,3225,1,0.808,8.330814526469418,8.33644870884446,8.66337267219981,8.66337267219981,32
2,3,7,三个固定 GP 表达式的均值,3225,1,0.754,7.925389373047785,7.931042595079193,8.335313932503484,8.335313932503484,32
2,1,2,三个固定 GP 表达式的均值,3225,1,0.974,9.788518302332637,9.767010320735624,9.813244619238224,9.813244619238224,32
2,1,5,三个固定 GP 表达式的均值,3225,1,0.878,9.360234600299417,9.34044979417821,9.472038419416824,9.472038419416824,32
2,0,6,不使用 GP,3225,1,0.874,9.090996773476432,9.071682535676766,9.256490732949997,9.256490732949997,32
2,0,7,不使用 GP,3225,1,0.74,7.353354365365411,7.353353535175045,7.872098619370267,7.872098619370267,32
2,2,2,三个固定 GP 表达式的均值,3250,1,0.912,9.222997302808949,9.20377361467562,9.363152993731777,9.363152993731777,32
2,2,7,三个固定 GP 表达式的均值,3250,1,0.836,8.962600091770812,8.975932196849428,9.182246569626374,9.182246569626374,32
2,3,7,三个固定 GP 表达式的均值,3250,1,0.832,8.815102343271796,8.814353573440307,9.05522932746246,9.05522932746246,32
2,1,5,三个固定 GP 表达式的均值,3250,1,0.97,9.698070467193759,9.677131617559079,9.741284012190699,9.741284012190699,32
2,0,6,不使用 GP,3250,1,0.898,9.201948200690444,9.182204943977213,9.34720714104561,9.34720714104561,32
2,0,7,不使用 GP,3250,1,0.8,8.277157992347053,8.29749563518997,8.64358527270829,8.64358527270829,32
2,2,2,三个固定 GP 表达式的均值,3275,1,0.95,9.580646936722435,9.559998428663446,9.647470128067866,9.647470128067866,32
2,2,4,三个固定 GP 表达式的均值,3275,1,0.928,9.54866325784876,9.528057610509606,9.621780009763638,9.621780009763638,32
2,2,7,三个固定 GP 表达式的均值,3275,1,0.894,9.29542966420046,9.336091808862017,9.472152474077317,9.472152474077317,32
2,3,7,三个固定 GP 表达式的均值,3275,1,0.808,8.919254538796558,8.90068429992503,9.121197515319103,9.121197515319103,32
2,1,1,三个固定 GP 表达式的均值,3275,2,0.872,8.643773232829245,8.62477541950775,8.898323595236546,8.898323595236546,17
2,1,4,三个固定 GP 表达式的均值,3275,2,0.936,9.580888901318477,9.559805826782183,9.647082407934837,9.647082407934837,32
2,0,7,不使用 GP,3275,1,0.81,8.506316596627311,8.489133779244233,8.792744097694444,8.792744097694444,32
2,2,2,三个固定 GP 表达式的均值,3300,1,0.994,9.854934122584348,9.833171147448514,9.866253054323664,9.866253054323664,29
2,2,7,三个固定 GP 表达式的均值,3300,1,0.96,9.889468168442093,9.936591421248304,9.951159165065588,9.951159165065588,32
2,3,7,三个固定 GP 表达式的均值,3300,1,0.886,9.240551935863369,9.221323571992208,9.37845382002412,9.37845382002412,32
2,1,5,三个固定 GP 表达式的均值,3300,1,0.992,9.860813516397185,9.838892073846,9.870840697866468,9.870840697866468,30
2,0,6,不使用 GP,3300,1,0.992,10.011862042550916,10.047675844890332,10.040202055482158,10.040202055482158,32
2,0,7,不使用 GP,3300,1,0.846,8.97631717003421,8.957599206675688,9.167835586371925,9.167835586371925,32
2,0,4,不使用 GP,3325,1,0.74,7.488334395561275,7.488334071162938,7.979976913762676,7.979976913762676,32
2,0,5,不使用 GP,3325,1,0.756,7.449048106799598,7.449048390260218,7.94674977407462,7.94674977407462,32
2,3,1,三个固定 GP 表达式的均值,3350,1,0.854,8.826619568848692,8.808618195787886,9.046906846105887,9.046906846105887,32
2,3,2,三个固定 GP 表达式的均值,3350,1,0.826,8.997748834716402,8.979025309557732,9.182851109486926,9.182851109486926,32
2,3,3,三个固定 GP 表达式的均值,3350,1,0.846,8.893369257738144,8.87512103462936,9.09946976679944,9.09946976679944,32
2,3,6,三个固定 GP 表达式的均值,3350,2,0.936,10.768408482652157,11.033024322423193,10.829152234373055,10.829152234373055,32
2,0,1,不使用 GP,3350,1,0.792,8.108124742682225,8.091819801779288,8.47302046663195,8.47302046663195,32
2,0,3,不使用 GP,3350,2,0.946,9.66669811512635,9.64553083030991,9.71582757071985,9.71582757071985,32
2,0,4,不使用 GP,3350,1,0.836,8.276502442883936,8.270820074122033,8.619214155065855,8.619214155065855,32
2,0,5,不使用 GP,3350,1,0.796,8.089037825071392,8.072788426286106,8.458034717055114,8.458034717055114,32
2,1,6,三个固定 GP 表达式的均值,3350,1,0.862,9.073608446426437,9.054672564406033,9.243363645814814,9.243363645814814,32
2,0,7,不使用 GP,3350,1,0.894,9.749467684483436,9.841618906546309,9.87516218312485,9.87516218312485,32
2,3,1,三个固定 GP 表达式的均值,3375,1,0.88,9.089036710779395,9.070027322464725,9.255098448948917,9.255098448948917,32
2,3,2,三个固定 GP 表达式的均值,3375,1,0.874,9.395344152936802,9.375301217194218,9.499813174631411,9.499813174631411,32
2,3,3,三个固定 GP 表达式的均值,3375,1,0.846,8.998034389692826,8.979285302109387,9.183137309607307,9.183137309607307,32
2,0,1,不使用 GP,3375,1,0.77,8.111131724448578,8.09481291421296,8.475871152287832,8.475871152287832,32
2,0,4,不使用 GP,3375,1,0.822,8.628674542555633,8.610914252544386,8.888292927355591,8.888292927355591,32
2,1,4,三个固定 GP 表达式的均值,3375,1,0.99,9.8291017232437,9.807318613592681,9.845513825195644,9.845513825195644,32
2,1,6,三个固定 GP 表达式的均值,3375,1,0.894,9.414103940311259,9.416475815059727,9.534888212096533,9.534888212096533,32
2,0,7,不使用 GP,3400,1,0.918,9.515636285356951,9.495127232275088,9.59766698799024,9.59766698799024,32
2,2,6,三个固定 GP 表达式的均值,3425,1,0.784,8.233035474902588,8.250195330563123,8.597972831769257,8.597972831769257,32
2,2,6,三个固定 GP 表达式的均值,3450,1,0.838,8.789551087156948,8.77132107377148,9.016651181087452,9.016651181087452,32
2,2,7,三个固定 GP 表达式的均值,3450,1,0.982,9.842493534638011,9.820567220325294,9.858050980056877,9.858050980056877,26
2,0,1,不使用 GP,3450,1,0.952,9.336829352424868,9.31703215869384,9.452925246265925,9.452925246265925,32
2,0,5,不使用 GP,3450,1,0.842,9.216092858613454,9.196617090106935,9.358399816764944,9.358399816764944,32
2,2,6,三个固定 GP 表达式的均值,3475,1,0.906,9.220748146224912,9.201458973179243,9.361916297955567,9.361916297955567,32
2,3,1,三个固定 GP 表达式的均值,3500,1,0.988,9.8215021849829,9.799602703771551,9.839335765042847,9.839335765042847,25
2,3,3,三个固定 GP 表达式的均值,3500,1,0.986,9.810282611051973,9.788408051707442,9.830351604664296,9.830351604664296,21
2,0,1,不使用 GP,3500,1,0.99,9.827751997506992,9.806012785513854,9.844469083202295,9.844469083202295,30
2,0,5,不使用 GP,3500,1,0.852,9.228302350647205,9.208816133492675,9.367918215767613,9.367918215767613,32
2,2,1,三个固定 GP 表达式的均值,3525,1,0.74,7.935690411852477,7.9356919115173365,8.336577484215706,8.336577484215706,32
2,3,5,三个固定 GP 表达式的均值,3550,1,0.864,8.934986209260488,8.922326841682528,9.139663512477672,9.139663512477672,32
2,3,7,三个固定 GP 表达式的均值,3550,2,0.858,9.190224988732522,9.170075641041537,9.334737980916831,9.334737980916831,32
2,0,2,不使用 GP,3550,1,0.802,8.1550123458096,8.13849343229523,8.510425551802403,8.510425551802403,32
2,0,5,不使用 GP,3550,1,0.98,9.698439578468328,9.677167138198424,9.741256398011231,9.741256398011231,32
2,2,1,三个固定 GP 表达式的均值,3575,1,0.972,9.7283843666954,9.707643157823279,9.765707715798042,9.765707715798042,32
2,3,5,三个固定 GP 表达式的均值,3575,1,0.898,9.088535226284792,9.06942786980797,9.254761345719064,9.254761345719064,32
2,0,2,不使用 GP,3575,1,0.812,8.340342093946072,8.323367769149081,8.65974481010129,8.65974481010129,32
2,0,5,不使用 GP,3575,1,0.988,9.833672116536887,9.811785067823765,9.849105868085614,9.849105868085614,31
