regime,regime_key,behavior,behavior_key,iteration,candidate_entropy,candidate_effective_arcs,candidate_gini,top500_mass,top2500_mass,floor_fraction,source_edge_lift,current_best_edge_lift,global_best_edge_lift,reference_edge_lift,top500_persistence,source_kind,source_age,source_current_overlap
MMAS 原生日程,native_mmas,不使用 GP,baseline,1675,6.981681249399442,1076.7270928883472,0.8910235665581188,0.4955211849582622,0.9925194353956797,0.898,9.901232071720305,9.901232071720305,8.733152748676366,8.297715316086602,0.8281535648994516,1,9.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1700,6.987996311504089,1083.548206559096,0.8910098295747466,0.4955174904115516,0.9925205791366675,0.8986,9.853564167572255,9.853564167572255,8.695250200118668,8.271337290159064,0.949317738791423,1,1.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1725,6.978759580096272,1073.5858434736729,0.8910267051171175,0.49551964870267307,0.9925211258766207,0.8986,9.910179728371054,9.910179728371054,8.662963870667582,8.247135411703725,0.9723865877712031,1,26.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1750,6.980942175899429,1075.9316064249401,0.8910287996898598,0.4955181807883073,0.9925243017670508,0.8992,9.903565000790508,9.903565000790508,8.735318834092459,8.31950215438167,0.968503937007874,1,5.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1775,6.986101236384208,1081.4967457617647,0.8910535779678834,0.49554973542951986,0.9925522160562658,0.8962,9.890064590489866,9.890064590489866,8.885203403309616,8.469358645593703,0.9047619047619048,1,5.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1800,6.978427681190523,1073.2295806318905,0.8910669415918049,0.4955370402716872,0.9925551462955509,0.9,9.910662485601367,9.910662485601367,8.900788054875534,8.484953822222932,1.0,1,30.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1825,7.0415023343173075,1143.1036411057396,0.8904075100687432,0.4955674487338957,0.992562628440841,0.8898,9.58084672209741,9.272436570554305,9.58084672209741,8.911778790140387,0.6891891891891891,2,1444.0,0.944
MMAS 原生日程,native_mmas,不使用 GP,baseline,1850,6.981686207863644,1076.73243181433,0.891086293589791,0.4955978375597512,0.9925658783288925,0.8882,9.902757836797209,9.902757836797209,9.902757836797209,9.110920530599731,0.9723865877712031,1,2.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1875,6.978330516788991,1073.125305987956,0.8910805788508074,0.4955418513888246,0.9925668693829234,0.9,9.910803531687026,9.910803531687026,9.910803531687026,9.118730421733124,0.42653352353780316,1,27.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1900,6.9783303043219895,1073.1250779842644,0.8910802747261044,0.49554014040605876,0.9925668950476747,0.9,9.910803601409242,9.910803601409242,9.910803601409242,9.118732172489691,0.8050541516245487,2,1519.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1925,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,0.9607843137254902,2,1544.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1950,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1569.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,1975,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1594.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2000,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1619.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2025,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1644.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2050,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1669.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2075,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,1694.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2100,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2,1719.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2125,7.5181508061414215,1841.1594833637769,0.8469415915028582,0.47124902286438586,0.9708956227558796,0.0,7.726236769521923,7.092278496589576,7.244741718168587,7.254169008168851,0.02040816326530612,1,5.0,0.734
MMAS 原生日程,native_mmas,不使用 GP,baseline,2150,7.301511722766669,1482.5394230081881,0.8789002963013657,0.49354243802678305,0.9922675817537882,0.7807,8.393473641556845,7.48634274618459,7.759997088594825,7.809949420959144,0.6077170418006431,1,4.0,0.772
MMAS 原生日程,native_mmas,不使用 GP,baseline,2175,7.222290350892873,1369.6223869871524,0.8840997697700093,0.24397951999566128,0.992304870092223,0.8014,8.774605170880521,8.025227469586921,7.977199695177065,7.935657755519365,0.5923566878980892,1,29.0,0.8
MMAS 原生日程,native_mmas,不使用 GP,baseline,2200,7.199772885063464,1339.1265942034718,0.8852152887214699,0.4959958884112804,0.9923396233239977,0.8169,8.672458806744563,8.672458806744563,7.933541531166185,7.785477081158149,0.6949152542372882,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2225,7.162637271644245,1290.3093459173167,0.8869721521536282,0.4961810347774868,0.9923671431582582,0.834,8.919634018648427,8.919634018648427,7.975146642473831,7.761476585286576,0.7985611510791367,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2250,7.078588443392404,1186.2928166494264,0.8897605947952045,0.4957231184641454,0.9924247863564296,0.8523,9.501954609926386,9.210522863294305,8.052650464305747,7.8053399138176625,0.9157088122605364,1,4.0,0.944
MMAS 原生日程,native_mmas,不使用 GP,baseline,2275,7.032150099926506,1132.4629028173588,0.890636633322742,0.4956443062549214,0.9924680364625246,0.8715,9.667878322533562,9.667878322533562,8.156086864641264,7.9157250974771,0.8018018018018018,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2300,6.999708278904562,1096.3132940600483,0.8909537335240436,0.4955701403662367,0.9924957907345361,0.8878,9.830387298031884,9.830387298031884,8.583141208311734,8.022114145969752,0.6835016835016835,1,7.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2325,6.9855930873667935,1080.9473238589915,0.8910101425329757,0.4955336477668996,0.9925099539087497,0.8958,9.865483959348506,9.865483959348506,8.770926158108441,8.081186244463884,0.7825311942959001,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2350,6.984363718524557,1079.6192574079623,0.891019085032029,0.4955221630499314,0.9925182915758853,0.8976,9.876268234853883,9.876268234853883,8.886273381362598,8.193248407796121,0.7421602787456446,1,2.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2375,6.99447801078661,1090.5942506932981,0.8910225466333523,0.495545466670061,0.9925445376061817,0.8952,9.83393490725349,9.83393490725349,9.11098152403747,8.41791355005825,0.6750418760469011,1,2.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2400,6.978986617579064,1073.829615372769,0.8910704771227138,0.49554827983573674,0.992556578780085,0.8976,9.909572832098219,9.909572832098219,9.256104000117022,8.563030996500602,0.9267822736030829,1,18.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2425,6.97841340554676,1073.2142596980807,0.8910682943976651,0.4955343830757189,0.9925568689464316,0.9,9.91068309809507,9.91068309809507,9.25723266374344,8.564179172764439,0.36239782016348776,1,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2450,6.9864582955621515,1081.8829730496507,0.8910601329605989,0.49554461473869005,0.9925569655200508,0.8968,9.824046038759823,9.824046038759823,9.321901638896152,8.686886342279893,0.4836795252225519,1,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2475,6.978534136087818,1073.343837258152,0.8910701088621764,0.49554083713578073,0.9925574106822873,0.899,9.910489817658277,9.910489817658277,9.277262415566634,8.72255009296548,0.9047619047619048,1,25.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2500,6.990234605849373,1085.976222676364,0.8910525391930508,0.4955478014667044,0.9925598194311159,0.897,9.858215287126665,9.858215287126665,9.34058474693793,8.751968340255006,0.8975332068311196,1,5.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2525,6.983884938057362,1079.1024805167203,0.8910758642029468,0.49555490664892254,0.9925655662460752,0.898,9.892446505556876,9.892446505556876,9.305409007043314,8.84968332206085,0.43061516452074394,1,5.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2550,6.978335486727752,1073.1306393682628,0.8910802150808779,0.4955432845008202,0.9925662696967307,0.9,9.910797352622707,9.910797352622707,9.29698296657819,8.861308838644067,0.49700598802395207,1,30.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2575,7.016725412361413,1115.12904470785,0.8908342255328539,0.4955580170157121,0.992566439140136,0.8938,9.710066715021863,9.45409093642046,9.710066715021863,9.034625820687515,0.4771048744460857,2,2194.0,0.946
MMAS 原生日程,native_mmas,不使用 GP,baseline,2600,6.978433385268726,1073.2357024348084,0.8910852999974435,0.4955705367461378,0.992566439102399,0.8938,9.910652018047143,9.910652018047143,9.910652018047143,9.118794967793237,0.9801980198019802,1,1.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2625,6.97833032060242,1073.1250954552027,0.8910802971192586,0.49554027134568834,0.9925668930835795,0.9,9.910804035636872,9.910804035636872,9.910804035636872,9.118733147584674,0.5060240963855421,1,26.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2650,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,0.8484288354898336,2,2269.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2675,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2294.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2700,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2319.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2725,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2344.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2750,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2369.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2775,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2394.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2800,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2419.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2825,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2444.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2850,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2469.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2875,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2494.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2900,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2,2519.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,2925,7.512162826631426,1830.1676005309844,0.8474805751211372,0.4532257656682985,0.9711728113348849,0.0,7.644716746233169,7.119433961619836,7.361791979599675,7.23083002291128,0.018329938900203666,1,7.0,0.73
MMAS 原生日程,native_mmas,不使用 GP,baseline,2950,7.238335848531985,1391.7759166699038,0.883191122527929,0.495427821206934,0.9923104707885295,0.7875,8.703773960802943,8.039376408283188,8.004473023391395,7.9108896400222735,0.6233766233766234,1,4.0,0.826
MMAS 原生日程,native_mmas,不使用 GP,baseline,2975,7.212496441623131,1356.2739032141158,0.8846045100092981,0.28461735250605336,0.9923507625065915,0.8133,8.858149413408805,8.269041060952416,8.003718082684351,7.906901963558944,0.7361111111111112,1,9.0,0.844
MMAS 原生日程,native_mmas,不使用 GP,baseline,3000,7.167354747011695,1296.4107287193076,0.8868134266379328,0.49586102982553093,0.9923897341202865,0.8253,9.1400413233001,8.51659115160503,7.96394778927119,7.931847697316419,0.718213058419244,1,16.0,0.862
MMAS 原生日程,native_mmas,不使用 GP,baseline,3025,7.145493594484668,1268.3772347333893,0.8877458240293843,0.4960644860636649,0.9924117568119813,0.8347,8.924387863762272,8.924387863762272,7.957317419350307,7.954817435163957,0.7064846416382252,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3050,7.079306848227167,1187.1453613438002,0.889774231924712,0.4957894389197547,0.9924612011506802,0.8469,9.532132460029091,8.987833143895589,8.232294045280765,8.150782011464795,0.8450184501845018,1,6.0,0.928
MMAS 原生日程,native_mmas,不使用 GP,baseline,3075,7.074712890161949,1181.7041732009834,0.8899028443722168,0.4956789482791666,0.9924784928071261,0.8636,9.237179123828327,9.237179123828327,8.123689183196877,8.157153978307644,0.7605633802816901,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3100,7.024250295594598,1123.5519113586583,0.8907619506658497,0.495641037501525,0.9924993558230805,0.8742,9.719997893466834,9.517128459558936,8.270479206374171,8.220786276615625,0.7211703958691911,1,10.0,0.972
MMAS 原生日程,native_mmas,不使用 GP,baseline,3125,6.988076123458856,1083.6346901107104,0.8910259422743967,0.4955733150763679,0.9925230870738542,0.891,9.865242970056894,9.865242970056894,8.296429445657669,8.393945998817232,0.8018018018018018,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3150,7.001500389952999,1098.2797707728987,0.8909716031097528,0.4955510366107185,0.992533512831892,0.8934,9.79229494462448,9.79229494462448,8.370363604680225,8.54421826926414,0.6863406408094435,1,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3175,6.979730651040642,1074.6288778407782,0.8910543591769147,0.4955511594638698,0.992541808227784,0.8954,9.908204039127055,9.908204039127055,8.444841740545021,8.564984739491548,0.8281535648994516,1,5.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3200,6.987603367923123,1083.1225168881506,0.8910409160603554,0.4955316846610531,0.9925448011670412,0.8984,9.851979457095688,9.854288586645069,8.506420604759146,8.586545045657367,0.949317738791423,1,2.0,0.99
MMAS 原生日程,native_mmas,不使用 GP,baseline,3225,6.979117376915877,1073.9700378016967,0.8910717742857348,0.4955553618025227,0.9925568683440094,0.896,9.909479140424741,9.909479140424741,8.721402743443049,8.682380938905938,0.8691588785046729,1,17.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3250,6.978824575192515,1073.6556235565524,0.8910733877852948,0.49554146910613917,0.9925604347272695,0.899,9.909911735911527,9.909911735911527,8.820811773241454,8.781209749867704,0.7761989342806395,1,20.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3275,6.978382986135594,1073.181613648785,0.891072681063644,0.49553649505570013,0.9925605392551012,0.9,9.91072757206607,9.91072757206607,8.821638282863422,8.782035035983323,0.36239782016348776,1,45.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3300,6.984330335904827,1079.583217490396,0.8910635606084514,0.4955933423412445,0.9925660247422717,0.889,9.899325262010027,9.899325262010027,9.899325262010027,9.115483699882079,0.7241379310344828,1,9.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3325,6.978330594670323,1073.125389564388,0.891080652137261,0.49554247626130316,0.9925668600098326,0.9,9.910803228215784,9.910803228215784,9.910803228215784,9.118745227383211,0.8248175182481752,1,23.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3350,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,0.8148820326678766,1,48.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3375,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,2994.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3400,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,3019.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3425,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,3044.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3450,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,3069.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3475,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,3094.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3500,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,3119.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3525,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,3144.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3550,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,3169.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3575,6.978330303905787,1073.1250775376275,0.8910802741174615,0.4955401370587308,0.9925668950978846,0.9,9.910803668958327,9.910803668958327,9.910803668958327,9.118732240038776,1.0,2,3194.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3600,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,1.0,1.0,1.0,1.0,0.0,2,3219.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3625,7.4903470651453565,1790.6734643552545,0.8496739282941976,0.30911934616473147,0.971221651179525,0.0,7.8852753815901995,7.250718098954412,7.444604030934338,7.369466766948097,0.021450459652706845,1,5.0,0.768
MMAS 原生日程,native_mmas,不使用 GP,baseline,3650,7.305678269302828,1488.7293789206683,0.8786547944732612,0.22302322309338168,0.9922424114563192,0.7823,8.369400031050162,7.597235826813334,7.811120102119686,7.788088239193659,0.6233766233766234,1,23.0,0.77
MMAS 原生日程,native_mmas,不使用 GP,baseline,3675,7.258943602175828,1420.754861812825,0.8818528046218552,0.49528051429270165,0.9922839121267685,0.7911,8.656605145404138,7.6271584926062115,7.916039930218204,7.923553094379989,0.6339869281045751,1,18.0,0.768
MMAS 原生日程,native_mmas,不使用 GP,baseline,3700,7.216591574562712,1361.8394131238904,0.8843454535666808,0.4958175326056977,0.992305766289175,0.8112,8.480176441517028,8.480176441517028,7.908715281040872,7.778000186371277,0.6556291390728477,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3725,7.196675241789128,1334.9848758103005,0.8853294923691775,0.49620519702710403,0.9923250719113915,0.8194,8.64433194827207,8.64433194827207,7.962743279794908,7.754950839636496,0.6891891891891891,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3750,7.147735016879862,1271.2233924020593,0.8875364137296469,0.4958561149809588,0.9923796390820132,0.8344,9.170471831761814,8.560006627358353,8.09259216017949,7.926133255842033,0.7730496453900709,1,5.0,0.874
MMAS 原生日程,native_mmas,不使用 GP,baseline,3775,7.11350709962286,1228.4482906505996,0.8888025689920525,0.495741427798624,0.9924277768677712,0.848,9.13247179791546,9.13247179791546,8.162526309492389,8.106746588375524,0.7985611510791367,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3800,7.041142940625241,1142.692890682724,0.8904804105262576,0.49566255699927303,0.9924620168888565,0.8664,9.694236807143367,9.434492843821708,8.372665860026677,8.093898773465384,0.8796992481203008,1,12.0,0.966
MMAS 原生日程,native_mmas,不使用 GP,baseline,3825,6.994894355990256,1091.048408915437,0.8909741390906822,0.4955714555336867,0.9924960684551911,0.8892,9.842291363967412,9.842291363967412,8.596614433021797,8.319501580317937,0.7825311942959001,0,0.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3850,6.989436351882199,1085.1096837534362,0.8909977170003722,0.49552384651681397,0.9925091691996203,0.8968,9.829915834411793,9.85753990656388,8.703096883455636,8.440159567656941,0.6286644951140065,1,1.0,0.99
MMAS 原生日程,native_mmas,不使用 GP,baseline,3875,6.985177255972493,1080.4979254696011,0.8910279498053342,0.4955343126576277,0.9925250583481554,0.8966,9.879976812138564,9.879976812138564,8.821676937868226,8.564275874234843,0.7857142857142857,1,3.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3900,6.982884960731569,1078.0239418509761,0.8910374134169206,0.49553601956302623,0.9925311365729537,0.8966,9.898181632072632,9.898181632072632,9.026925260622615,8.769505588202309,0.8315018315018315,1,6.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3925,6.981245608890196,1076.2581291065105,0.8910418308263701,0.49552965339385835,0.9925346332175925,0.8986,9.903218678572319,9.903218678572319,9.15132705200643,8.855402597842827,0.9267822736030829,1,9.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,3950,6.989455506532054,1085.1304688485475,0.8910191004469332,0.49552576836249485,0.9925358459007503,0.8984,9.829415960106747,9.833096997376215,9.138678423192722,8.899685809184946,0.953125,1,2.0,0.984
MMAS 原生日程,native_mmas,不使用 GP,baseline,3975,6.978668036453499,1073.4875680130474,0.8910460559216569,0.49553021337101544,0.9925371130023,0.8984,9.910307985374875,9.910307985374875,9.217262128868887,8.8809094767222,0.949317738791423,1,24.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4000,6.986302604367742,1081.71454650897,0.8910662922179657,0.49555445579687446,0.9925636340898081,0.8964,9.88888990674082,9.88888990674082,9.88888990674082,9.11659902793461,0.7793594306049823,1,5.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4025,6.978330882241747,1073.1256981646284,0.8910810042084567,0.4955442872807867,0.9925668251964194,0.9,9.910801793967728,9.910801793967728,9.910801793967728,9.138525764435256,0.366120218579235,1,24.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4050,6.978330288804072,1073.1250613315979,0.8910802788114054,0.49554015105830407,0.9925668969197144,0.9,9.910802964592635,9.910802964592635,9.910802964592635,9.138533355956378,1.0,1,49.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4075,6.978330287213612,1073.1250596248353,0.8910802765339016,0.49554013826695087,0.9925668971115847,0.9,9.910803222722148,9.910803222722148,9.910803222722148,9.13853361408589,0.9305019305019305,2,74.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4100,6.978330287213612,1073.1250596248353,0.8910802765339016,0.49554013826695087,0.9925668971115847,0.9,9.910803222722148,9.910803222722148,9.910803222722148,9.13853361408589,1.0,2,99.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4125,6.978330287213612,1073.1250596248353,0.8910802765339016,0.49554013826695087,0.9925668971115847,0.9,9.910803222722148,9.910803222722148,9.910803222722148,9.13853361408589,1.0,2,124.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4150,6.978330287213612,1073.1250596248353,0.8910802765339016,0.49554013826695087,0.9925668971115847,0.9,9.910803222722148,9.910803222722148,9.910803222722148,9.13853361408589,1.0,2,149.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4175,6.978330287213612,1073.1250596248353,0.8910802765339016,0.49554013826695087,0.9925668971115847,0.9,9.910803222722148,9.910803222722148,9.910803222722148,9.13853361408589,1.0,2,174.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4200,6.978330287213612,1073.1250596248353,0.8910802765339016,0.49554013826695087,0.9925668971115847,0.9,9.910803222722148,9.910803222722148,9.910803222722148,9.13853361408589,1.0,2,199.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4225,6.978330287213612,1073.1250596248353,0.8910802765339016,0.49554013826695087,0.9925668971115847,0.9,9.910803222722148,9.910803222722148,9.910803222722148,9.13853361408589,1.0,2,224.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4250,6.978330287213612,1073.1250596248353,0.8910802765339016,0.49554013826695087,0.9925668971115847,0.9,9.910803222722148,9.910803222722148,9.910803222722148,9.13853361408589,1.0,2,249.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4275,6.978330287213612,1073.1250596248353,0.8910802765339016,0.49554013826695087,0.9925668971115847,0.9,9.910803222722148,9.910803222722148,9.910803222722148,9.13853361408589,1.0,2,274.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4300,9.21034037197618,9999.999999999973,0.0,0.05,0.25,0.0,0.9999998998259175,0.9999998998259175,0.9999998998259175,0.9999998998259175,0.0,2,299.0,1.0
MMAS 原生日程,native_mmas,不使用 GP,baseline,4325,7.511561796316654,1829.0679448182632,0.8477164409979023,0.47323985546269665,0.9710897582589194,0.0,7.717126862390401,7.074335320242659,7.208304470534047,7.212728158403854,0.02354145342886387,1,6.0,0.75
MMAS 原生日程,native_mmas,不使用 GP,baseline,4350,7.303026272150565,1484.7865034054819,0.8787389650904254,0.2861001181704128,0.9922329938073107,0.7823,8.383677963431259,7.548871105618851,7.70887408052801,7.7134722355751935,0.557632398753894,1,13.0,0.772
MMAS 原生日程,native_mmas,不使用 GP,baseline,4375,7.284270363287833,1457.19752007128,0.8800172450928838,0.24058241588653653,0.9922786751677131,0.7912,8.304844118595895,8.304844118595895,7.739504393960049,7.680220860678958,0.6339869281045751,1,0.0,1.0
