cohort,condition,model,iteration,mean_gap,point_low,point_high
P1,C111,GP mean,3525,0.14027570258232794,0.11381450445714013,0.16660611824979404
P1,C111,GP mean,3550,0.13975026780671437,0.11345510808039903,0.16569888565333882
P1,C111,GP mean,3575,0.13928291348561,0.11310272497798983,0.16526345004004991
P1,C111,GP mean,3600,0.1388326512810283,0.11273447300317281,0.16487069524768555
P1,C111,GP mean,3625,0.1381298741447157,0.11194073153001852,0.1641098370497058
P1,C111,GP mean,3650,0.13793665864661106,0.1118614991342268,0.163816784379146
P1,C111,GP mean,3675,0.1378018891156078,0.11176585867972386,0.1637362604101593
P1,C111,GP mean,3700,0.13696823210756107,0.11105635210612942,0.16282751804142165
P1,C111,GP mean,3725,0.13640833979887354,0.11061444098018844,0.16225322187095673
P1,C111,GP mean,3750,0.13621358385506635,0.1104179579162585,0.16195718088167602
P1,C111,GP mean,3775,0.13558034306945105,0.10977718759706111,0.161282706209261
P1,C111,GP mean,3800,0.13521275134842925,0.1094103121426342,0.16100875857706176
P1,C111,GP mean,3825,0.13429779235973674,0.1085783812285752,0.15994661165585689
P1,C111,GP mean,3850,0.1340721604781926,0.10843401177946292,0.15968446076332363
P1,C111,GP mean,3875,0.13361990280967426,0.10795121301261555,0.15913350866279158
P1,C111,GP mean,3900,0.1329372345275034,0.10736684093123182,0.15832829340594728
P1,C111,GP mean,3925,0.13237806958852202,0.1066388633613443,0.15784763167660504
P1,C111,GP mean,3950,0.1320855383397146,0.10639829156438539,0.15747016015266813
P1,C111,GP mean,3975,0.13150971536062567,0.10571442832979062,0.15700904207568603
P1,C111,GP mean,4000,0.13102625181645905,0.10514989138044596,0.156655742095685
P1,C111,GP mean,4025,0.1306955270839131,0.10481307293858187,0.15631668934264306
P1,C111,GP mean,4050,0.12947982561041457,0.10372934111366754,0.15512119590225712
P1,C111,GP mean,4075,0.12929636137465333,0.10355612467091195,0.15493573063171304
P1,C111,GP mean,4100,0.1286045021428217,0.10289116484629438,0.1542309158187499
P1,C111,GP mean,4125,0.12782826315197093,0.10218598368428695,0.15349793726896513
P1,C111,GP mean,4150,0.12690481494602854,0.10140646785397993,0.1524438351576367
P1,C111,GP mean,4175,0.12624595112666384,0.10085707647996973,0.15173699835884696
P1,C111,GP mean,4200,0.1255312614517372,0.10035605312942522,0.1507904398585031
P1,C111,GP mean,4225,0.12532749938308813,0.10007586109950913,0.15064141275316423
P1,C111,GP mean,4250,0.12479163388332204,0.09974477897107625,0.14997146382725193
P1,C111,GP mean,4275,0.12418537372662658,0.09923321143494758,0.14918548547792532
P1,C111,GP mean,4300,0.12360625473072262,0.09873780031848582,0.14851706072491813
P1,C111,GP mean,4325,0.12311253068455152,0.09837346243372194,0.14778933809477957
P1,C111,GP mean,4350,0.12295388760453099,0.09825175082044747,0.14763784343612404
P1,C111,GP mean,4375,0.12256103083988497,0.0978251693845326,0.14729772248491618
P1,C111,GP mean,4400,0.12229328388392109,0.09757879754620798,0.1469653950986782
P1,C111,GP mean,4425,0.12203659072149446,0.09729874523105933,0.1467437267371653
P1,C111,GP mean,4450,0.121817314912813,0.09713045507464499,0.14639792243830338
P1,C111,GP mean,4475,0.12162480094064104,0.09700779686565926,0.1461550241510025
P1,C111,GP mean,4500,0.12116920805544339,0.09650814962668353,0.14576842679247543
P1,C111,GP mean,4525,0.12054356728052001,0.09620288903113146,0.144813479482674
P1,C111,GP mean,4550,0.11988868283455972,0.0952778530093571,0.1444507746044076
P1,C111,GP mean,4575,0.11897420974833703,0.09447139475263448,0.1434542370776884
P1,C111,GP mean,4600,0.11851781208394152,0.0939471725938446,0.14293688922832387
P1,C111,GP mean,4625,0.11820458274070732,0.09356169886813001,0.14261987153725245
P1,C111,GP mean,4650,0.11806155606379737,0.09337728332498084,0.14256008600648215
P1,C111,GP mean,4675,0.11783695354725932,0.09312105643042332,0.14239892922848033
P1,C111,GP mean,4700,0.11762118235490107,0.0930198404315193,0.14212105655661003
P1,C111,GP mean,4725,0.1172686272017779,0.09260624760085757,0.14173295674871628
P1,C111,GP mean,4750,0.11700968840653193,0.09244690577163882,0.14146073177230195
P1,C111,GP mean,4775,0.11656983463957955,0.09206201541617541,0.14110898415506246
P1,C111,GP mean,4800,0.1164252247049359,0.09192105545054553,0.1409590844347945
P1,C111,GP mean,4825,0.11593734907334165,0.09151536506293691,0.14028629984786403
P1,C111,GP mean,4850,0.11587169184565956,0.09144787263736927,0.14023904496671305
P1,C111,GP mean,4875,0.11576681589886748,0.09132322990834443,0.14021999160833867
P1,C111,GP mean,4900,0.11568685446345622,0.09125327190001953,0.14018449719190634
P1,C111,GP mean,4925,0.11529871478676766,0.09090331598824021,0.13968977614420258
P1,C111,GP mean,4950,0.11513194558997714,0.09083647764838843,0.1394888453600705
P1,C111,GP mean,4975,0.11509865243238784,0.09077083267700303,0.13946351430526038
P1,C111,GP mean,5000,0.1147549139821837,0.09035518001443998,0.13911714035922984
P1,C110,Baseline,1,7.291063872152322,7.171873445273799,7.416875027696594
P1,C110,Baseline,25,4.381219251213907,4.284430133997253,4.4791819179112
P1,C110,Baseline,50,3.313716252244676,3.2004331506453725,3.42161013252804
P1,C110,Baseline,75,2.9331748711029966,2.8148090881403225,3.049177258845481
P1,C110,Baseline,100,2.661522731715969,2.536641891678402,2.7896946498971347
P1,C110,Baseline,125,2.4883959151227755,2.358922582490772,2.6172348973905453
P1,C110,Baseline,150,2.310255797394148,2.16233972000217,2.4583811159432996
P1,C110,Baseline,175,2.175883466085195,2.0176788973367685,2.333802993455248
P1,C110,Baseline,200,2.0425009989870064,1.8631925501882456,2.213358164774803
P1,C110,Baseline,225,1.944246927689659,1.7496340869312481,2.1294137104282096
P1,C110,Baseline,250,1.8494452254739666,1.6412130279617414,2.048337308635429
P1,C110,Baseline,275,1.7788300530205545,1.5649623755906061,1.9859926542693414
P1,C110,Baseline,300,1.707450164320743,1.481553172523106,1.9270535828738418
P1,C110,Baseline,325,1.647772109231128,1.4156102808268967,1.8768695453165933
P1,C110,Baseline,350,1.5711744395455935,1.3320963932323284,1.8073354967448985
P1,C110,Baseline,375,1.526440984276689,1.2806370979850772,1.7676389754368595
P1,C110,Baseline,400,1.4803520215136732,1.2317961674450995,1.724624576861229
P1,C110,Baseline,425,1.4302937402447946,1.1800010763458118,1.6773693168159418
P1,C110,Baseline,450,1.381363915469435,1.1276837879415798,1.6314326145461724
P1,C110,Baseline,475,1.3435887544539966,1.0893231371420058,1.598020382937647
P1,C110,Baseline,500,1.316335271121352,1.062673940659938,1.5713993051440431
P1,C110,Baseline,525,1.2822225699458032,1.0319434361733826,1.5366967521996384
P1,C110,Baseline,550,1.256217597711834,1.0061265380086757,1.5116836996458207
P1,C110,Baseline,575,1.2306285364819318,0.9818094062860144,1.4866246460853771
P1,C110,Baseline,600,1.2056019305579935,0.957066803810539,1.4599613534057254
P1,C110,Baseline,625,1.183044374665256,0.9329673500518262,1.4392173083803919
P1,C110,Baseline,650,1.156309671028648,0.9069665404583266,1.4097930872259072
P1,C110,Baseline,675,1.1367382971432713,0.8880430122579971,1.3902530365344479
P1,C110,Baseline,700,1.1165554666538553,0.8671697181989463,1.3713211780148502
P1,C110,Baseline,725,1.0954872565095164,0.8465725198590955,1.352946801253443
P1,C110,Baseline,750,1.0833200429750034,0.8351364739298568,1.3410425924371498
P1,C110,Baseline,775,1.0710247323999487,0.8195287967008905,1.331549355223837
P1,C110,Baseline,800,1.0598734468842463,0.8077094289936463,1.3228538583901996
P1,C110,Baseline,825,1.0531566863618014,0.7995179420991069,1.318281652364482
P1,C110,Baseline,850,1.0378866986516744,0.7847801390898237,1.3009813022848642
P1,C110,Baseline,875,1.0305523747019965,0.7769489572660506,1.2954757976661582
P1,C110,Baseline,900,1.0194995546518513,0.764763565938782,1.2867388509892415
P1,C110,Baseline,925,1.0119151324317468,0.7576103054855505,1.2797076207865572
P1,C110,Baseline,950,1.0059277659874113,0.751984479149063,1.2741667416049982
P1,C110,Baseline,975,0.9836498969067309,0.7304205195908744,1.2514440646632694
P1,C110,Baseline,1000,0.9668727895031787,0.71423833315681,1.2331295110024734
P1,C110,Baseline,1025,0.9621854451850768,0.7086966491910689,1.2295352391491383
P1,C110,Baseline,1050,0.9536961618731534,0.7019515711150136,1.2202239974756517
P1,C110,Baseline,1075,0.9435062948048671,0.6939691469847972,1.2078173812344533
P1,C110,Baseline,1100,0.9328816710128838,0.6834914330081896,1.1977515635369165
P1,C110,Baseline,1125,0.927125237914901,0.6784944457114085,1.1909837464689523
P1,C110,Baseline,1150,0.9159406272281955,0.6689869956321653,1.178155269984822
P1,C110,Baseline,1175,0.899015529193135,0.6539385688777867,1.159129405491462
P1,C110,Baseline,1200,0.8845381877809966,0.6400296886381558,1.144350560753745
P1,C110,Baseline,1225,0.8780257484481659,0.634616724317021,1.138865119999357
P1,C110,Baseline,1250,0.8714501991624037,0.6286792811757173,1.1311001238912881
P1,C110,Baseline,1275,0.8629525082644719,0.6220815877275638,1.1205625465441682
P1,C110,Baseline,1300,0.8551511451235202,0.6162312118804996,1.1090062912095953
P1,C110,Baseline,1325,0.8466324940893238,0.6098130473893625,1.09843668678464
P1,C110,Baseline,1350,0.8403368549683088,0.6038889810694451,1.0917502093447584
P1,C110,Baseline,1375,0.8351605601787604,0.5974488262837737,1.0882032861181856
P1,C110,Baseline,1400,0.8319123007434943,0.5946283622819409,1.084302001419188
P1,C110,Baseline,1425,0.8294901864146077,0.5921729317641772,1.0824039383717945
P1,C110,Baseline,1450,0.8250019351573501,0.5900550245650048,1.0770726288199934
P1,C110,Baseline,1475,0.8209410333684828,0.5867174290778137,1.070210135763593
P1,C110,Baseline,1500,0.81987228042955,0.5853861376637505,1.0688056521627225
P1,C110,Baseline,1525,0.817207548151782,0.583774039413631,1.0656213369503336
P1,C110,Baseline,1550,0.8148736973122603,0.5811395867588803,1.0638850150682069
P1,C110,Baseline,1575,0.8125257896441813,0.5786136443572962,1.0622940145472188
P1,C110,Baseline,1600,0.7999685718588101,0.5709040724611439,1.0438063830998938
P1,C110,Baseline,1625,0.7927331930571981,0.5648478414564738,1.0351253773488087
P1,C110,Baseline,1650,0.785676698581528,0.5600067978935411,1.0274217393859948
P1,C110,Baseline,1675,0.7855335746449219,0.5600067978935411,1.0272884419575243
P1,C110,Baseline,1700,0.7799036572262088,0.5543494987703695,1.0227385597045022
P1,C110,Baseline,1725,0.7769224026622671,0.5509360344692366,1.0201776234951654
P1,C110,Baseline,1750,0.7739485776840889,0.5478838822624538,1.0162763024451653
P1,C110,Baseline,1775,0.7729146503844133,0.5464665172926597,1.015242376953748
P1,C110,Baseline,1800,0.7669522407174003,0.5412021638079322,1.0092026740356304
P1,C110,Baseline,1825,0.7616865763924876,0.5362741009139114,1.0036391287121365
P1,C110,Baseline,1850,0.7580915308758532,0.5317624372450028,1.0015774311666075
P1,C110,Baseline,1875,0.7548213156075936,0.5273044048456632,0.998982397961174
P1,C110,Baseline,1900,0.7492149091093366,0.5215624199836764,0.9924377773783294
P1,C110,Baseline,1925,0.7461915239833243,0.5181004631338508,0.98998923208177
P1,C110,Baseline,1950,0.7457123322557646,0.5176902039256389,0.9897815196034291
P1,C110,Baseline,1975,0.7444207563866283,0.5158440669698542,0.9891570472804286
P1,C110,Baseline,2000,0.7418203402459898,0.5125941679827569,0.9873862880917921
P1,C110,Baseline,2025,0.7380830666122986,0.5104441148659016,0.982304670479299
P1,C110,Baseline,2050,0.7356475960521733,0.5072961985660922,0.9800163947951227
P1,C110,Baseline,2075,0.7328267255081085,0.5045486037389701,0.9780050779711368
P1,C110,Baseline,2100,0.7295783403059692,0.5019120525881857,0.973358570198151
P1,C110,Baseline,2125,0.725146586192833,0.49866504248420934,0.9680563964353501
P1,C110,Baseline,2150,0.7224802606402982,0.49640786935212045,0.9656224712045054
P1,C110,Baseline,2175,0.7164409037198485,0.4907109737096784,0.9607505816636903
P1,C110,Baseline,2200,0.7092464190478691,0.4865609134684555,0.9510169823024285
P1,C110,Baseline,2225,0.7084306891540857,0.486062506018669,0.9503412847640086
P1,C110,Baseline,2250,0.7071008821211529,0.484710710428609,0.9487595757251556
P1,C110,Baseline,2275,0.7045007694076995,0.48142333675713717,0.9467120116009055
P1,C110,Baseline,2300,0.7027426924809997,0.47914551132376226,0.9452311024767933
P1,C110,Baseline,2325,0.6998007775640681,0.47724185680539283,0.9414649925783246
P1,C110,Baseline,2350,0.6993773469072115,0.4768180135225051,0.9412384618336306
P1,C110,Baseline,2375,0.6963508180492443,0.47376540628913194,0.9395863666110014
P1,C110,Baseline,2400,0.6922929728249657,0.4701417767178753,0.9351744099473339
P1,C110,Baseline,2425,0.6914457921126074,0.46878683631661616,0.934228995208842
P1,C110,Baseline,2450,0.6911760485873275,0.46854056537643324,0.9339699103361109
P1,C110,Baseline,2475,0.6860258108345216,0.46528248552166757,0.9269684636274041
P1,C110,Baseline,2500,0.6826294237786927,0.462624327073179,0.9246921741031039
P1,C110,Baseline,2525,0.6766939853807827,0.4576370830150921,0.9174949822819742
P1,C110,Baseline,2550,0.6740133323069284,0.45501995966296,0.9153775605436815
P1,C110,Baseline,2575,0.6728496297078764,0.4537185833487824,0.9139144101418395
P1,C110,Baseline,2600,0.671038297489459,0.45234724736097714,0.9128624939448112
P1,C110,Baseline,2625,0.6684307564681646,0.4506438747445439,0.9094338008665581
P1,C110,Baseline,2650,0.665660050641842,0.4484165985507941,0.9060789344565325
P1,C110,Baseline,2675,0.6646423448738277,0.44720771081820815,0.9050804553266584
P1,C110,Baseline,2700,0.6610205156965212,0.44449242597437877,0.901953651034231
P1,C110,Baseline,2725,0.6582090486697059,0.442036766896506,0.8987664407862225
P1,C110,Baseline,2750,0.651796304659592,0.43911165997973334,0.8872776002585485
P1,C110,Baseline,2775,0.6501807305854164,0.4379527640073722,0.884481788552561
P1,C110,Baseline,2800,0.6459101168502068,0.4338532584598749,0.8799620923612762
P1,C110,Baseline,2825,0.6431656152642318,0.43080167520676604,0.8773079955606448
P1,C110,Baseline,2850,0.6413478512743334,0.42871102459625327,0.8756868184007042
P1,C110,Baseline,2875,0.6404691099851592,0.4266817311421183,0.8744866471933506
P1,C110,Baseline,2900,0.6393879405218466,0.4249079421810852,0.8742072402073954
P1,C110,Baseline,2925,0.6384955815108935,0.42425860615743266,0.8732134823557113
P1,C110,Baseline,2950,0.6380289409147308,0.4241204017388999,0.8722490962699837
P1,C110,Baseline,2975,0.6368798262167545,0.4227520734828201,0.8706884743980668
P1,C110,Baseline,3000,0.6363296208855043,0.4226126652459342,0.8702223703623558
P1,C110,Baseline,3025,0.6355266261617551,0.4223602384966847,0.8699034113978813
P1,C110,Baseline,3050,0.6355266261617551,0.4223602384966847,0.8699034113978813
P1,C110,Baseline,3075,0.6343783115818316,0.4203794560837676,0.8682253082491607
P1,C110,Baseline,3100,0.632875523849272,0.4187572115425122,0.8665942336871706
P1,C110,Baseline,3125,0.6318101696912464,0.41804738322008383,0.8655207774857927
P1,C110,Baseline,3150,0.6289155735751863,0.41572675321653274,0.8625746850784513
P1,C110,Baseline,3175,0.6275250603502023,0.41378066723175166,0.8618665020320188
P1,C110,Baseline,3200,0.624324895435594,0.4096058138942925,0.8598799947184166
P1,C110,Baseline,3225,0.6239282338939982,0.4092606376060251,0.859542923617092
P1,C110,Baseline,3250,0.6239281628812254,0.40926042811834584,0.8595428543796387
P1,C110,Baseline,3275,0.6231841572407208,0.40846173791445983,0.8587483408192986
P1,C110,Baseline,3300,0.6231841572407208,0.40846173791445983,0.8587483408192986
P1,C110,Baseline,3325,0.6207935889765623,0.4071045288736396,0.8546307871875002
P1,C110,Baseline,3350,0.6206915045582444,0.4069627905935563,0.8546039455841853
P1,C110,Baseline,3375,0.6194056052714356,0.40588618968524703,0.8545876825761215
P1,C110,Baseline,3400,0.6180947086110395,0.4046191944630189,0.8534819992130914
P1,C110,Baseline,3425,0.6157763848572597,0.4036467713832257,0.849880677782647
P1,C110,Baseline,3450,0.6152721941715773,0.40313836922289226,0.8496324550381608
P1,C110,Baseline,3475,0.6097872093353729,0.4003835132498248,0.8411110378426361
P1,C110,Baseline,3500,0.6080636574640448,0.39820200820566215,0.839122601377876
P1,C110,Baseline,3525,0.6077322928978215,0.3979559990628692,0.8387978748109697
P1,C110,Baseline,3550,0.6066082858485731,0.3969501171924109,0.8375130204161265
P1,C110,Baseline,3575,0.6058667305337893,0.39557161303747534,0.8374003730335641
P1,C110,Baseline,3600,0.6051792607763622,0.3951944678382293,0.8365169078820577
P1,C110,Baseline,3625,0.6010215939694712,0.3929583063531611,0.8313581443900262
P1,C110,Baseline,3650,0.6003013994566111,0.3921816530736579,0.8311290458160088
P1,C110,Baseline,3675,0.599214275453263,0.39125265591774727,0.8301531046936187
P1,C110,Baseline,3700,0.5978602116574527,0.3899107468543213,0.8283698119407328
P1,C110,Baseline,3725,0.595716940608658,0.387739851446677,0.8263221158387543
P1,C110,Baseline,3750,0.5930622616095695,0.3863326769147677,0.8225111954680971
P1,C110,Baseline,3775,0.5887909227599182,0.3824786901061597,0.8189328290562045
P1,C110,Baseline,3800,0.5876407082043624,0.3810166681728815,0.8176940237174207
P1,C110,Baseline,3825,0.5875223345327774,0.3808695888544227,0.8175663229678974
P1,C110,Baseline,3850,0.5875223345327774,0.3808695888544227,0.8175663229678974
P1,C110,Baseline,3875,0.5868911775737875,0.3796470148177554,0.8170968292972244
